inj_id,layer_injected,weight_coords,bit_to_change,desired_size,top_one_correct,masked,non_critical,critical
297,encoder.layers.encoder_layer_0.mlp.0.weight, 2240  453 ,7,1101,1035,0,1101,0
298,encoder.layers.encoder_layer_0.mlp.0.weight, 160  389 ,15,1101,1035,0,1101,0
299,encoder.layers.encoder_layer_0.mlp.0.weight, 2713  642 ,4,1101,1035,0,1101,0
300,encoder.layers.encoder_layer_0.mlp.0.weight, 1854  712 ,21,1101,1035,0,1101,0
301,encoder.layers.encoder_layer_0.mlp.0.weight, 652  666 ,30,1101,408,0,414,687
302,encoder.layers.encoder_layer_0.mlp.0.weight, 83  470 ,14,1101,1035,0,1101,0
303,encoder.layers.encoder_layer_0.mlp.0.weight, 1831  180 ,30,1101,61,0,61,1040
304,encoder.layers.encoder_layer_0.mlp.0.weight, 484  620 ,20,1101,1035,0,1101,0
305,encoder.layers.encoder_layer_0.mlp.0.weight, 2871  711 ,19,1101,1035,0,1101,0
306,encoder.layers.encoder_layer_0.mlp.0.weight, 502  147 ,12,1101,1035,0,1101,0
307,encoder.layers.encoder_layer_0.mlp.0.weight, 973  310 ,22,1101,1035,0,1101,0
308,encoder.layers.encoder_layer_0.mlp.0.weight, 21  253 ,26,1101,1035,0,1101,0
309,encoder.layers.encoder_layer_0.mlp.0.weight, 1564  469 ,7,1101,1035,0,1101,0
310,encoder.layers.encoder_layer_0.mlp.0.weight, 1419  266 ,7,1101,1035,0,1101,0
311,encoder.layers.encoder_layer_0.mlp.0.weight, 81  507 ,22,1101,1035,0,1101,0
312,encoder.layers.encoder_layer_0.mlp.0.weight, 2545  533 ,9,1101,1035,0,1101,0
313,encoder.layers.encoder_layer_0.mlp.0.weight, 45  44 ,11,1101,1035,0,1101,0
314,encoder.layers.encoder_layer_0.mlp.0.weight, 1365  220 ,20,1101,1035,0,1101,0
315,encoder.layers.encoder_layer_0.mlp.0.weight, 1128  649 ,4,1101,1035,0,1101,0
316,encoder.layers.encoder_layer_0.mlp.0.weight, 1471  468 ,18,1101,1035,0,1101,0
317,encoder.layers.encoder_layer_0.mlp.0.weight, 686  50 ,21,1101,1035,0,1101,0
318,encoder.layers.encoder_layer_0.mlp.0.weight, 469  565 ,0,1101,1035,0,1101,0
319,encoder.layers.encoder_layer_0.mlp.0.weight, 1103  319 ,16,1101,1035,0,1101,0
320,encoder.layers.encoder_layer_0.mlp.0.weight, 2783  242 ,0,1101,1035,0,1101,0
321,encoder.layers.encoder_layer_0.mlp.0.weight, 1311  148 ,30,1101,196,0,200,901
322,encoder.layers.encoder_layer_0.mlp.0.weight, 2160  325 ,23,1101,1035,0,1101,0
323,encoder.layers.encoder_layer_0.mlp.0.weight, 70  512 ,22,1101,1035,0,1101,0
324,encoder.layers.encoder_layer_0.mlp.0.weight, 1203  585 ,7,1101,1035,0,1101,0
325,encoder.layers.encoder_layer_0.mlp.0.weight, 2570  193 ,26,1101,1035,0,1101,0
326,encoder.layers.encoder_layer_0.mlp.0.weight, 386  409 ,24,1101,1035,0,1101,0
327,encoder.layers.encoder_layer_0.mlp.0.weight, 1217  323 ,19,1101,1035,0,1101,0
328,encoder.layers.encoder_layer_0.mlp.0.weight, 39  185 ,28,1101,1035,0,1101,0
329,encoder.layers.encoder_layer_0.mlp.0.weight, 966  755 ,8,1101,1035,0,1101,0
330,encoder.layers.encoder_layer_0.mlp.0.weight, 263  516 ,7,1101,1035,0,1101,0
331,encoder.layers.encoder_layer_0.mlp.0.weight, 746  588 ,26,1101,1035,0,1101,0
332,encoder.layers.encoder_layer_0.mlp.0.weight, 318  512 ,29,1101,1035,0,1101,0
333,encoder.layers.encoder_layer_0.mlp.0.weight, 2891  514 ,26,1101,1035,0,1101,0
334,encoder.layers.encoder_layer_0.mlp.0.weight, 1050  282 ,26,1101,1035,0,1101,0
335,encoder.layers.encoder_layer_0.mlp.0.weight, 850  91 ,20,1101,1035,0,1101,0
336,encoder.layers.encoder_layer_0.mlp.0.weight, 1186  493 ,23,1101,1035,0,1101,0
337,encoder.layers.encoder_layer_0.mlp.0.weight, 43  314 ,29,1101,1035,0,1101,0
338,encoder.layers.encoder_layer_0.mlp.0.weight, 118  692 ,27,1101,1035,0,1101,0
339,encoder.layers.encoder_layer_0.mlp.0.weight, 141  531 ,15,1101,1035,0,1101,0
340,encoder.layers.encoder_layer_0.mlp.0.weight, 1363  723 ,0,1101,1035,0,1101,0
341,encoder.layers.encoder_layer_0.mlp.0.weight, 497  433 ,0,1101,1035,0,1101,0
342,encoder.layers.encoder_layer_0.mlp.0.weight, 2184  448 ,2,1101,1035,0,1101,0
343,encoder.layers.encoder_layer_0.mlp.0.weight, 2678  507 ,3,1101,1035,0,1101,0
344,encoder.layers.encoder_layer_0.mlp.0.weight, 3006  254 ,26,1101,1035,0,1101,0
345,encoder.layers.encoder_layer_0.mlp.0.weight, 2933  75 ,29,1101,1035,0,1101,0
346,encoder.layers.encoder_layer_0.mlp.0.weight, 1507  404 ,11,1101,1035,0,1101,0
347,encoder.layers.encoder_layer_0.mlp.0.weight, 584  17 ,3,1101,1035,0,1101,0
348,encoder.layers.encoder_layer_0.mlp.0.weight, 2105  297 ,28,1101,1035,0,1101,0
349,encoder.layers.encoder_layer_0.mlp.0.weight, 839  455 ,27,1101,1035,0,1101,0
350,encoder.layers.encoder_layer_0.mlp.0.weight, 574  382 ,25,1101,1035,0,1101,0
351,encoder.layers.encoder_layer_0.mlp.0.weight, 2828  660 ,15,1101,1035,0,1101,0
352,encoder.layers.encoder_layer_0.mlp.0.weight, 964  409 ,23,1101,1035,0,1101,0
353,encoder.layers.encoder_layer_0.mlp.0.weight, 1531  380 ,22,1101,1035,0,1101,0
354,encoder.layers.encoder_layer_0.mlp.0.weight, 1515  468 ,6,1101,1035,0,1101,0
355,encoder.layers.encoder_layer_0.mlp.0.weight, 2723  57 ,26,1101,1035,0,1101,0
356,encoder.layers.encoder_layer_0.mlp.0.weight, 139  153 ,30,1101,691,0,710,391
357,encoder.layers.encoder_layer_0.mlp.0.weight, 2219  480 ,13,1101,1035,0,1101,0
358,encoder.layers.encoder_layer_0.mlp.0.weight, 2400  499 ,12,1101,1035,0,1101,0
359,encoder.layers.encoder_layer_0.mlp.0.weight, 331  723 ,17,1101,1035,0,1101,0
360,encoder.layers.encoder_layer_0.mlp.0.weight, 1916  73 ,0,1101,1035,0,1101,0
361,encoder.layers.encoder_layer_0.mlp.0.weight, 2511  200 ,28,1101,1035,0,1101,0
362,encoder.layers.encoder_layer_0.mlp.0.weight, 646  673 ,10,1101,1035,0,1101,0
363,encoder.layers.encoder_layer_0.mlp.0.weight, 150  558 ,26,1101,1035,0,1101,0
364,encoder.layers.encoder_layer_0.mlp.0.weight, 1321  24 ,1,1101,1035,0,1101,0
365,encoder.layers.encoder_layer_0.mlp.0.weight, 1199  201 ,8,1101,1035,0,1101,0
366,encoder.layers.encoder_layer_0.mlp.0.weight, 1019  418 ,14,1101,1035,0,1101,0
367,encoder.layers.encoder_layer_0.mlp.0.weight, 2694  322 ,21,1101,1035,0,1101,0
368,encoder.layers.encoder_layer_0.mlp.0.weight, 1468  566 ,31,1101,1035,0,1101,0
369,encoder.layers.encoder_layer_0.mlp.0.weight, 761  78 ,30,1101,99,0,99,1002
370,encoder.layers.encoder_layer_0.mlp.0.weight, 197  192 ,11,1101,1035,0,1101,0
371,encoder.layers.encoder_layer_0.mlp.0.weight, 3060  255 ,21,1101,1035,0,1101,0
372,encoder.layers.encoder_layer_0.mlp.0.weight, 1408  383 ,3,1101,1035,0,1101,0
373,encoder.layers.encoder_layer_0.mlp.0.weight, 2219  4 ,15,1101,1035,0,1101,0
374,encoder.layers.encoder_layer_0.mlp.0.weight, 2831  22 ,20,1101,1035,0,1101,0
375,encoder.layers.encoder_layer_0.mlp.0.weight, 586  270 ,20,1101,1035,0,1101,0
376,encoder.layers.encoder_layer_0.mlp.0.weight, 1870  738 ,21,1101,1035,0,1101,0
377,encoder.layers.encoder_layer_0.mlp.0.weight, 2368  546 ,8,1101,1035,0,1101,0
378,encoder.layers.encoder_layer_0.mlp.0.weight, 1468  607 ,28,1101,1035,0,1101,0
379,encoder.layers.encoder_layer_0.mlp.0.weight, 1380  55 ,12,1101,1035,0,1101,0
380,encoder.layers.encoder_layer_0.mlp.0.weight, 1150  396 ,17,1101,1035,0,1101,0
381,encoder.layers.encoder_layer_0.mlp.0.weight, 2036  62 ,30,1101,49,0,50,1051
382,encoder.layers.encoder_layer_0.mlp.0.weight, 474  81 ,14,1101,1035,0,1101,0
383,encoder.layers.encoder_layer_0.mlp.0.weight, 329  38 ,17,1101,1035,0,1101,0
384,encoder.layers.encoder_layer_0.mlp.0.weight, 1824  312 ,5,1101,1035,0,1101,0
385,encoder.layers.encoder_layer_0.mlp.0.weight, 641  132 ,24,1101,1035,0,1101,0
386,encoder.layers.encoder_layer_0.mlp.0.weight, 2342  422 ,16,1101,1035,0,1101,0
387,encoder.layers.encoder_layer_0.mlp.0.weight, 692  358 ,14,1101,1035,0,1101,0
388,encoder.layers.encoder_layer_0.mlp.0.weight, 1384  165 ,22,1101,1035,0,1101,0
389,encoder.layers.encoder_layer_0.mlp.0.weight, 2523  726 ,18,1101,1035,0,1101,0
390,encoder.layers.encoder_layer_0.mlp.0.weight, 1407  745 ,22,1101,1035,0,1101,0
391,encoder.layers.encoder_layer_0.mlp.0.weight, 2882  457 ,23,1101,1035,0,1101,0
392,encoder.layers.encoder_layer_0.mlp.0.weight, 2620  767 ,24,1101,1035,0,1101,0
393,encoder.layers.encoder_layer_0.mlp.0.weight, 536  670 ,8,1101,1035,0,1101,0
394,encoder.layers.encoder_layer_0.mlp.0.weight, 1611  632 ,8,1101,1035,0,1101,0
395,encoder.layers.encoder_layer_0.mlp.0.weight, 1244  560 ,10,1101,1035,0,1101,0
396,encoder.layers.encoder_layer_0.mlp.0.weight, 1242  316 ,25,1101,1035,0,1101,0
397,encoder.layers.encoder_layer_0.mlp.0.weight, 2476  118 ,4,1101,1035,0,1101,0
398,encoder.layers.encoder_layer_0.mlp.0.weight, 2614  52 ,29,1101,1035,0,1101,0
399,encoder.layers.encoder_layer_0.mlp.0.weight, 616  187 ,0,1101,1035,0,1101,0
400,encoder.layers.encoder_layer_0.mlp.0.weight, 890  410 ,27,1101,1035,0,1101,0
401,encoder.layers.encoder_layer_0.mlp.0.weight, 1099  608 ,18,1101,1035,0,1101,0
402,encoder.layers.encoder_layer_0.mlp.0.weight, 1198  510 ,28,1101,1035,0,1101,0
403,encoder.layers.encoder_layer_0.mlp.0.weight, 1920  510 ,18,1101,1035,0,1101,0
404,encoder.layers.encoder_layer_0.mlp.0.weight, 2318  478 ,28,1101,1035,0,1101,0
405,encoder.layers.encoder_layer_0.mlp.0.weight, 111  56 ,5,1101,1035,0,1101,0
406,encoder.layers.encoder_layer_0.mlp.0.weight, 2159  178 ,9,1101,1035,0,1101,0
407,encoder.layers.encoder_layer_0.mlp.0.weight, 2689  185 ,14,1101,1035,0,1101,0
408,encoder.layers.encoder_layer_0.mlp.0.weight, 1692  88 ,11,1101,1035,0,1101,0
409,encoder.layers.encoder_layer_0.mlp.0.weight, 1361  651 ,4,1101,1035,0,1101,0
410,encoder.layers.encoder_layer_0.mlp.0.weight, 1701  674 ,20,1101,1035,0,1101,0
411,encoder.layers.encoder_layer_0.mlp.0.weight, 983  93 ,27,1101,1035,0,1101,0
412,encoder.layers.encoder_layer_0.mlp.0.weight, 54  216 ,26,1101,1035,0,1101,0
413,encoder.layers.encoder_layer_0.mlp.0.weight, 1236  661 ,24,1101,1034,0,1100,1
414,encoder.layers.encoder_layer_0.mlp.0.weight, 47  252 ,27,1101,1035,0,1101,0
415,encoder.layers.encoder_layer_0.mlp.0.weight, 2835  20 ,9,1101,1035,0,1101,0
416,encoder.layers.encoder_layer_0.mlp.0.weight, 3003  168 ,5,1101,1035,0,1101,0
417,encoder.layers.encoder_layer_0.mlp.0.weight, 2657  7 ,6,1101,1035,0,1101,0
418,encoder.layers.encoder_layer_0.mlp.0.weight, 256  674 ,4,1101,1035,0,1101,0
419,encoder.layers.encoder_layer_0.mlp.0.weight, 2550  1 ,3,1101,1035,0,1101,0
420,encoder.layers.encoder_layer_0.mlp.0.weight, 2545  362 ,10,1101,1035,0,1101,0
421,encoder.layers.encoder_layer_0.mlp.0.weight, 394  734 ,19,1101,1035,0,1101,0
422,encoder.layers.encoder_layer_0.mlp.0.weight, 688  509 ,20,1101,1035,0,1101,0
423,encoder.layers.encoder_layer_0.mlp.0.weight, 1419  442 ,29,1101,1035,0,1101,0
424,encoder.layers.encoder_layer_0.mlp.0.weight, 2772  120 ,21,1101,1035,0,1101,0
425,encoder.layers.encoder_layer_0.mlp.0.weight, 3063  345 ,24,1101,1035,0,1101,0
426,encoder.layers.encoder_layer_0.mlp.0.weight, 1591  347 ,2,1101,1035,0,1101,0
427,encoder.layers.encoder_layer_0.mlp.0.weight, 565  578 ,10,1101,1035,0,1101,0
428,encoder.layers.encoder_layer_0.mlp.0.weight, 1830  604 ,11,1101,1035,0,1101,0
429,encoder.layers.encoder_layer_0.mlp.0.weight, 2595  253 ,15,1101,1035,0,1101,0
430,encoder.layers.encoder_layer_0.mlp.0.weight, 1716  737 ,14,1101,1035,0,1101,0
431,encoder.layers.encoder_layer_0.mlp.0.weight, 752  103 ,10,1101,1035,0,1101,0
432,encoder.layers.encoder_layer_0.mlp.0.weight, 1474  287 ,0,1101,1035,0,1101,0
433,encoder.layers.encoder_layer_0.mlp.0.weight, 2629  303 ,30,1101,88,0,90,1011
434,encoder.layers.encoder_layer_0.mlp.0.weight, 229  427 ,4,1101,1035,0,1101,0
435,encoder.layers.encoder_layer_0.mlp.0.weight, 2948  164 ,30,1101,136,0,136,965
436,encoder.layers.encoder_layer_0.mlp.0.weight, 549  500 ,19,1101,1035,0,1101,0
437,encoder.layers.encoder_layer_0.mlp.0.weight, 1538  412 ,1,1101,1035,0,1101,0
438,encoder.layers.encoder_layer_0.mlp.0.weight, 226  25 ,5,1101,1035,0,1101,0
439,encoder.layers.encoder_layer_0.mlp.0.weight, 675  93 ,29,1101,1035,0,1101,0
440,encoder.layers.encoder_layer_0.mlp.0.weight, 2224  748 ,2,1101,1035,0,1101,0
441,encoder.layers.encoder_layer_0.mlp.0.weight, 2048  744 ,31,1101,1035,0,1101,0
442,encoder.layers.encoder_layer_0.mlp.0.weight, 1594  538 ,25,1101,1035,0,1101,0
443,encoder.layers.encoder_layer_0.mlp.0.weight, 1486  484 ,0,1101,1035,0,1101,0
444,encoder.layers.encoder_layer_0.mlp.0.weight, 2632  331 ,22,1101,1035,0,1101,0
445,encoder.layers.encoder_layer_0.mlp.0.weight, 1566  489 ,28,1101,1035,0,1101,0
446,encoder.layers.encoder_layer_0.mlp.0.weight, 919  184 ,22,1101,1035,0,1101,0
447,encoder.layers.encoder_layer_0.mlp.0.weight, 684  459 ,2,1101,1035,0,1101,0
448,encoder.layers.encoder_layer_0.mlp.0.weight, 2391  434 ,16,1101,1035,0,1101,0
449,encoder.layers.encoder_layer_0.mlp.0.weight, 1253  421 ,21,1101,1035,0,1101,0
450,encoder.layers.encoder_layer_0.mlp.0.weight, 866  41 ,11,1101,1035,0,1101,0
451,encoder.layers.encoder_layer_0.mlp.0.weight, 1702  400 ,27,1101,1035,0,1101,0
452,encoder.layers.encoder_layer_0.mlp.0.weight, 426  557 ,2,1101,1035,0,1101,0
453,encoder.layers.encoder_layer_0.mlp.0.weight, 2268  149 ,20,1101,1035,0,1101,0
454,encoder.layers.encoder_layer_0.mlp.0.weight, 1495  545 ,23,1101,1035,0,1101,0
455,encoder.layers.encoder_layer_0.mlp.0.weight, 47  201 ,0,1101,1035,0,1101,0
456,encoder.layers.encoder_layer_0.mlp.0.weight, 1109  743 ,29,1101,1035,0,1101,0
457,encoder.layers.encoder_layer_0.mlp.0.weight, 1676  240 ,17,1101,1035,0,1101,0
458,encoder.layers.encoder_layer_0.mlp.0.weight, 285  341 ,8,1101,1035,0,1101,0
459,encoder.layers.encoder_layer_0.mlp.0.weight, 500  402 ,19,1101,1035,0,1101,0
460,encoder.layers.encoder_layer_0.mlp.0.weight, 2467  38 ,6,1101,1035,0,1101,0
461,encoder.layers.encoder_layer_0.mlp.0.weight, 636  411 ,0,1101,1035,0,1101,0
462,encoder.layers.encoder_layer_0.mlp.0.weight, 2299  658 ,16,1101,1035,0,1101,0
463,encoder.layers.encoder_layer_0.mlp.0.weight, 2123  276 ,30,1101,743,0,760,341
464,encoder.layers.encoder_layer_0.mlp.0.weight, 802  47 ,12,1101,1035,0,1101,0
465,encoder.layers.encoder_layer_0.mlp.0.weight, 1068  619 ,3,1101,1035,0,1101,0
466,encoder.layers.encoder_layer_0.mlp.0.weight, 2259  11 ,24,1101,1035,0,1101,0
467,encoder.layers.encoder_layer_0.mlp.0.weight, 708  515 ,10,1101,1035,0,1101,0
468,encoder.layers.encoder_layer_0.mlp.0.weight, 1715  21 ,3,1101,1035,0,1101,0
469,encoder.layers.encoder_layer_0.mlp.0.weight, 2558  84 ,19,1101,1035,0,1101,0
470,encoder.layers.encoder_layer_0.mlp.0.weight, 2646  134 ,30,1101,139,0,140,961
471,encoder.layers.encoder_layer_0.mlp.0.weight, 2211  747 ,2,1101,1035,0,1101,0
472,encoder.layers.encoder_layer_0.mlp.0.weight, 2110  349 ,21,1101,1035,0,1101,0
473,encoder.layers.encoder_layer_0.mlp.0.weight, 226  202 ,9,1101,1035,0,1101,0
474,encoder.layers.encoder_layer_0.mlp.0.weight, 520  445 ,9,1101,1035,0,1101,0
475,encoder.layers.encoder_layer_0.mlp.0.weight, 39  575 ,24,1101,1035,0,1101,0
476,encoder.layers.encoder_layer_0.mlp.0.weight, 2027  205 ,29,1101,1035,0,1101,0
477,encoder.layers.encoder_layer_0.mlp.0.weight, 2107  432 ,31,1101,1035,0,1101,0
478,encoder.layers.encoder_layer_0.mlp.0.weight, 2325  560 ,30,1101,1035,0,1101,0
479,encoder.layers.encoder_layer_0.mlp.0.weight, 136  583 ,13,1101,1035,0,1101,0
480,encoder.layers.encoder_layer_0.mlp.0.weight, 2330  228 ,13,1101,1035,0,1101,0
481,encoder.layers.encoder_layer_0.mlp.0.weight, 2247  687 ,21,1101,1035,0,1101,0
482,encoder.layers.encoder_layer_0.mlp.0.weight, 1656  280 ,17,1101,1035,0,1101,0
483,encoder.layers.encoder_layer_0.mlp.0.weight, 1694  640 ,13,1101,1035,0,1101,0
484,encoder.layers.encoder_layer_0.mlp.0.weight, 630  250 ,20,1101,1035,0,1101,0
485,encoder.layers.encoder_layer_0.mlp.0.weight, 1949  364 ,6,1101,1035,0,1101,0
486,encoder.layers.encoder_layer_0.mlp.0.weight, 1508  374 ,8,1101,1035,0,1101,0
487,encoder.layers.encoder_layer_0.mlp.0.weight, 1714  69 ,2,1101,1035,0,1101,0
488,encoder.layers.encoder_layer_0.mlp.0.weight, 421  458 ,1,1101,1035,0,1101,0
489,encoder.layers.encoder_layer_0.mlp.0.weight, 47  477 ,31,1101,1035,0,1101,0
490,encoder.layers.encoder_layer_0.mlp.0.weight, 174  508 ,22,1101,1035,0,1101,0
491,encoder.layers.encoder_layer_0.mlp.0.weight, 192  628 ,30,1101,1034,0,1100,1
492,encoder.layers.encoder_layer_0.mlp.0.weight, 2361  66 ,3,1101,1035,0,1101,0
493,encoder.layers.encoder_layer_0.mlp.0.weight, 2129  258 ,6,1101,1035,0,1101,0
494,encoder.layers.encoder_layer_0.mlp.0.weight, 1149  548 ,27,1101,1035,0,1101,0
495,encoder.layers.encoder_layer_0.mlp.0.weight, 895  546 ,31,1101,1035,0,1101,0
496,encoder.layers.encoder_layer_0.mlp.0.weight, 1737  760 ,21,1101,1035,0,1101,0
497,encoder.layers.encoder_layer_0.mlp.0.weight, 2023  367 ,31,1101,1035,0,1101,0
498,encoder.layers.encoder_layer_0.mlp.0.weight, 1698  616 ,12,1101,1035,0,1101,0
499,encoder.layers.encoder_layer_0.mlp.0.weight, 1484  200 ,12,1101,1035,0,1101,0
500,encoder.layers.encoder_layer_0.mlp.0.weight, 1382  690 ,7,1101,1035,0,1101,0
501,encoder.layers.encoder_layer_0.mlp.0.weight, 1678  444 ,12,1101,1035,0,1101,0
502,encoder.layers.encoder_layer_0.mlp.0.weight, 876  117 ,3,1101,1035,0,1101,0
503,encoder.layers.encoder_layer_0.mlp.0.weight, 278  171 ,30,1101,226,0,226,875
504,encoder.layers.encoder_layer_0.mlp.0.weight, 827  267 ,27,1101,1035,0,1101,0
505,encoder.layers.encoder_layer_0.mlp.0.weight, 1052  116 ,7,1101,1035,0,1101,0
506,encoder.layers.encoder_layer_0.mlp.0.weight, 1445  449 ,28,1101,1035,0,1101,0
507,encoder.layers.encoder_layer_0.mlp.0.weight, 684  681 ,26,1101,1035,0,1101,0
508,encoder.layers.encoder_layer_0.mlp.0.weight, 619  443 ,26,1101,1035,0,1101,0
509,encoder.layers.encoder_layer_0.mlp.0.weight, 128  687 ,11,1101,1035,0,1101,0
510,encoder.layers.encoder_layer_0.mlp.0.weight, 624  329 ,31,1101,1035,0,1101,0
511,encoder.layers.encoder_layer_0.mlp.0.weight, 2929  584 ,4,1101,1035,0,1101,0
512,encoder.layers.encoder_layer_0.mlp.0.weight, 1682  584 ,0,1101,1035,0,1101,0
513,encoder.layers.encoder_layer_0.mlp.0.weight, 554  621 ,27,1101,1035,0,1101,0
514,encoder.layers.encoder_layer_0.mlp.0.weight, 1211  673 ,14,1101,1035,0,1101,0
515,encoder.layers.encoder_layer_0.mlp.0.weight, 107  498 ,17,1101,1035,0,1101,0
516,encoder.layers.encoder_layer_0.mlp.0.weight, 961  762 ,10,1101,1035,0,1101,0
517,encoder.layers.encoder_layer_0.mlp.0.weight, 2764  369 ,18,1101,1035,0,1101,0
518,encoder.layers.encoder_layer_0.mlp.0.weight, 1699  214 ,19,1101,1035,0,1101,0
519,encoder.layers.encoder_layer_0.mlp.0.weight, 1975  550 ,20,1101,1035,0,1101,0
520,encoder.layers.encoder_layer_0.mlp.0.weight, 1974  241 ,15,1101,1035,0,1101,0
521,encoder.layers.encoder_layer_0.mlp.0.weight, 879  748 ,29,1101,1035,0,1101,0
522,encoder.layers.encoder_layer_0.mlp.0.weight, 1639  599 ,0,1101,1035,0,1101,0
523,encoder.layers.encoder_layer_0.mlp.0.weight, 1810  761 ,24,1101,1035,0,1101,0
524,encoder.layers.encoder_layer_0.mlp.0.weight, 120  420 ,28,1101,1035,0,1101,0
525,encoder.layers.encoder_layer_0.mlp.0.weight, 1749  269 ,1,1101,1035,0,1101,0
526,encoder.layers.encoder_layer_0.mlp.0.weight, 362  265 ,30,1101,800,0,816,285
527,encoder.layers.encoder_layer_0.mlp.0.weight, 1664  21 ,11,1101,1035,0,1101,0
528,encoder.layers.encoder_layer_0.mlp.0.weight, 2654  577 ,19,1101,1035,0,1101,0
529,encoder.layers.encoder_layer_0.mlp.0.weight, 1299  341 ,21,1101,1035,0,1101,0
530,encoder.layers.encoder_layer_0.mlp.0.weight, 671  95 ,12,1101,1035,0,1101,0
531,encoder.layers.encoder_layer_0.mlp.0.weight, 207  716 ,15,1101,1035,0,1101,0
532,encoder.layers.encoder_layer_0.mlp.0.weight, 1949  140 ,24,1101,1035,0,1101,0
533,encoder.layers.encoder_layer_0.mlp.0.weight, 1698  316 ,29,1101,1035,0,1101,0
534,encoder.layers.encoder_layer_0.mlp.0.weight, 1034  673 ,31,1101,1035,0,1101,0
535,encoder.layers.encoder_layer_0.mlp.0.weight, 2681  289 ,6,1101,1035,0,1101,0
536,encoder.layers.encoder_layer_0.mlp.0.weight, 1481  137 ,17,1101,1035,0,1101,0
537,encoder.layers.encoder_layer_0.mlp.0.weight, 954  765 ,10,1101,1035,0,1101,0
538,encoder.layers.encoder_layer_0.mlp.0.weight, 1323  560 ,17,1101,1035,0,1101,0
539,encoder.layers.encoder_layer_0.mlp.0.weight, 1707  185 ,20,1101,1035,0,1101,0
540,encoder.layers.encoder_layer_0.mlp.0.weight, 893  42 ,3,1101,1035,0,1101,0
541,encoder.layers.encoder_layer_0.mlp.0.weight, 1393  540 ,8,1101,1035,0,1101,0
542,encoder.layers.encoder_layer_0.mlp.0.weight, 1659  479 ,2,1101,1035,0,1101,0
543,encoder.layers.encoder_layer_0.mlp.0.weight, 1766  16 ,30,1101,41,0,41,1060
544,encoder.layers.encoder_layer_0.mlp.0.weight, 1094  244 ,31,1101,1035,0,1101,0
545,encoder.layers.encoder_layer_0.mlp.0.weight, 2621  618 ,4,1101,1035,0,1101,0
546,encoder.layers.encoder_layer_0.mlp.0.weight, 3025  19 ,0,1101,1035,0,1101,0
547,encoder.layers.encoder_layer_0.mlp.0.weight, 2745  308 ,26,1101,1035,0,1101,0
548,encoder.layers.encoder_layer_0.mlp.0.weight, 228  210 ,26,1101,1035,0,1101,0
549,encoder.layers.encoder_layer_0.mlp.0.weight, 2022  612 ,30,1101,532,0,546,555
550,encoder.layers.encoder_layer_0.mlp.0.weight, 975  730 ,18,1101,1035,0,1101,0
551,encoder.layers.encoder_layer_0.mlp.0.weight, 221  191 ,18,1101,1035,0,1101,0
552,encoder.layers.encoder_layer_0.mlp.0.weight, 569  224 ,10,1101,1035,0,1101,0
553,encoder.layers.encoder_layer_0.mlp.3.weight, 612  2889 ,3,1101,1035,0,1101,0
554,encoder.layers.encoder_layer_0.mlp.3.weight, 236  897 ,4,1101,1035,0,1101,0
555,encoder.layers.encoder_layer_0.mlp.3.weight, 404  1227 ,20,1101,1035,0,1101,0
556,encoder.layers.encoder_layer_0.mlp.3.weight, 760  598 ,25,1101,1035,0,1101,0
557,encoder.layers.encoder_layer_0.mlp.3.weight, 461  1503 ,12,1101,1035,0,1101,0
558,encoder.layers.encoder_layer_0.mlp.3.weight, 527  2016 ,3,1101,1035,0,1101,0
559,encoder.layers.encoder_layer_0.mlp.3.weight, 273  2395 ,12,1101,1035,0,1101,0
560,encoder.layers.encoder_layer_0.mlp.3.weight, 317  2228 ,21,1101,1035,0,1101,0
561,encoder.layers.encoder_layer_0.mlp.3.weight, 174  2309 ,11,1101,1035,0,1101,0
